Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Sale price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
Purederm,193667159 - 554627702,simple,SKU_37AYJB_967LH2,Purederm Green Tea Makeup Cleansing Tissue,-1,0,visible,"Skin concerns: soothing/moisturizing
Skin type: all skin
Wet tissue container type: refillable
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_37AYJB_967LH2_1.webp"" width=""100%"" />""",taxable,1,0,0,1,11880,8830,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_37AYJB_967LH2_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,"30ea*12ea, 1p",1,0
Mamonde,31762503 - 512467404,simple,SKU_IWS3R_8H3YDO,Mamonde Triple Multi Cleansing Tissue Refill,-1,0,visible,"Skin Concerns: Pores
Skin type: all skin
Wet tissue container type: refillable
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_IWS3R_8H3YDO_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_IWS3R_8H3YDO_1.webp"" width=""100%"" />""",taxable,1,0,0,1,30000,12840,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_IWS3R_8H3YDO_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_IWS3R_8H3YDO_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,320ml,1,0
It'S Skin,140402337 - 409115292,simple,SKU_2BLB4X_6RKRDO,It's skin Mad Pore Cleansing Tissue,-1,0,visible,Skin Concerns: Pores,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2BLB4X_6RKRDO_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2BLB4X_6RKRDO_1.webp"" width=""100%"" />""",taxable,1,0,0,1,5310,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2BLB4X_6RKRDO_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,50p,1,0
,125739515 - 371653775,simple,SKU_22V18B_659TVZ,Hanganic Drama Magic Natural Olive Cleansing Tissue,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_22V18B_659TVZ_1.webp"" width=""100%"" />""",taxable,1,0,0,1,5480,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_22V18B_659TVZ_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,480g+480g,1,0
,117357304 - 351000874,simple,SKU_1XVDH4_5SZ60A,Wishformula Tutu Beauty Pad 10ml x 2p,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1XVDH4_5SZ60A_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1XVDH4_5SZ60A_2.webp"" width=""100%"" />""",taxable,1,0,0,1,19990,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1XVDH4_5SZ60A_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,(10ml*2ea)*7ea,1,0
Primera,4752077789 - 6049521962,simple,SKU_26L9IOT_2S1Q90Q,Primera Makeup Renew Tissue 3p + Amorepacific Basic Care 3 types,-1,0,visible,"Number of components: 6
Components: 10 sheets * 3 pieces
Total Quantity: 3
Whether it is a planned set: a single set","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26L9IOT_2S1Q90Q_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26L9IOT_2S1Q90Q_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26L9IOT_2S1Q90Q_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26L9IOT_2S1Q90Q_2.webp"" width=""100%"" />""",taxable,1,0,0,1,15000,13500,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IOT_2S1Q90Q_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IOT_2S1Q90Q_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IOT_2S1Q90Q_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IOT_2S1Q90Q_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IOT_2S1Q90Q_9.webp,",0,KeySpecifications,for all skin type,1,0,Capacity,10 sheets * 3 pieces,1,0
Bifesta,96827607 - 297891095,simple,SKU_1LNCNR_4XCU8N,Bifesta Cleansing Sheet Oil In + Coenzyme Q10,-1,0,visible,,,taxable,1,0,0,1,10000,8850,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1LNCNR_4XCU8N_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,40 sheets + 46 sheets,1,0
Bifesta,71682409 - 297891093,simple,SKU_16OEI1_4XCU8L,Bifesta Cleansing Sheet Coenzyme Q10,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_16OEI1_4XCU8L_1.webp"" width=""100%"" />""",taxable,1,0,0,1,10000,8850,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_16OEI1_4XCU8L_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,46 sheets + 46 sheets,1,0
Bifesta,96827612 - 297891105,simple,SKU_1LNCNW_4XCU8X,Bifesta Cleansing Sheet Moist + Coenzyme Q10,-1,0,visible,Skin concerns: soothing/moisturizing,,taxable,1,0,0,1,10000,8850,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1LNCNW_4XCU8X_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,46 sheets + 46 sheets,1,0
Too Cool For School,88519090 - 276981963,simple,SKU_1GP9RM_4KWONF,Too Cool For School Let's Bring Cleansing Tissue,-1,0,visible,,,taxable,1,0,0,1,11940,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1GP9RM_4KWONF_12.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,20 sheets (91.2g),1,0
,86289874 - 271914892,simple,SKU_1FDHOY_4HW2VG,Cozy shower sheet face and body cleanser,-1,0,visible,,,taxable,1,0,0,1,7580,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1FDHOY_4HW2VG_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,40,1,0
The Face Shop,85147235 - 269427588,simple,SKU_1EP00Z_4GERNO,THE FACE SHOP All Clear Cleansing Water Tissue,-1,0,visible,,,taxable,1,0,0,1,6270,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1EP00Z_4GERNO_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,40 sheets,1,0
,77412314 - 250236086,simple,SKU_1A37Q2_44ZFEE,Chungho Nice Benny's and Purifying Sheet Cleanser,-1,0,visible,Date of manufacture: 2017-01-09,,taxable,1,0,0,1,13970,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1A37Q2_44ZFEE_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100 sheets,1,0
Bifesta,71682413 - 239019948,simple,SKU_16OEI5_3YB0Z0,Bifesta Cleansing Sheet Oil In,-1,0,visible,"Skin concerns: soothing/moisturizing
Wet tissue container type: cap type
Total Quantity: 1
Number of copies: 40","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_16OEI5_3YB0Z0_1.webp"" width=""100%"" />""",taxable,1,0,0,1,6080,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_16OEI5_3YB0Z0_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_16OEI5_3YB0Z0_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_16OEI5_3YB0Z0_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_16OEI5_3YB0Z0_5.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,40 sheets,1,0
,70900501 - 236811580,simple,SKU_167N6D_3WZOZG,Goong Secret Book Mild Cleansing Tissue,-1,0,visible,"Date of manufacture: 2018-02-26
Skin type: all skin
Wet tissue container type: refillable
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_167N6D_3WZOZG_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_167N6D_3WZOZG_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_167N6D_3WZOZG_3.webp"" width=""100%"" />""",taxable,1,0,0,1,9000,5870,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_167N6D_3WZOZG_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_167N6D_3WZOZG_5.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 sheets X 3,1,0
Eunyul,68456995 - 228494134,simple,SKU_14R9R7_3S1F7A,Eunyul Clean & Fresh Pure Radiance Cleansing Pad,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_14R9R7_3S1F7A_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_14R9R7_3S1F7A_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_14R9R7_3S1F7A_1.webp"" width=""100%"" />""",taxable,1,0,0,1,14500,9900,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14R9R7_3S1F7A_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14R9R7_3S1F7A_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,170ml,1,0
Eunyul,68456994 - 228494133,simple,SKU_14R9R6_3S1F79,Eunyul Clean & Fresh Pimple & Sebum Clear Pad,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_14R9R6_3S1F79_1.webp"" width=""100%"" />""",taxable,1,0,0,1,14500,9900,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14R9R6_3S1F79_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_14R9R6_3S1F79_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,170ml,1,0
,66758738 - 224182558,simple,SKU_13QVDE_3PH0DA,Fineland Advanced Face Cleansing Pad,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13QVDE_3PH0DA_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13QVDE_3PH0DA_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_13QVDE_3PH0DA_3.webp"" width=""100%"" />""",taxable,1,0,0,1,16660,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_13QVDE_3PH0DA_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,150g (70 pieces),1,0
,63356650 - 215811218,simple,SKU_11PYAY_3KHL02,Coreana Senite Fresh Herb Nature Cleansing Tissue,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_11PYAY_3KHL02_1.webp"" width=""100%"" />""",taxable,1,0,0,1,4970,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11PYAY_3KHL02_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_11PYAY_3KHL02_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,80 sheets,1,0
,60801791 - 208516042,simple,SKU_1076YN_3G580A,Ernesty One-Step All-in-One Cleansing Tissue Green Tea Mugwort,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YN_3G580A_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YN_3G580A_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1076YN_3G580A_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YN_3G580A_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YN_3G580A_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YN_3G580A_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YN_3G580A_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YN_3G580A_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YN_3G580A_7.webp"" width=""100%"" />""",taxable,1,0,0,1,6100,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1076YN_3G580A_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1076YN_3G580A_10.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 pieces*2,1,0
,60801789 - 208516041,simple,SKU_1076YL_3G5809,Ernesty One-Step All-in-One Cleansing Tissue Camellia Oil,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1076YL_3G5809_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YL_3G5809_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YL_3G5809_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YL_3G5809_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YL_3G5809_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YL_3G5809_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YL_3G5809_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YL_3G5809_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1076YL_3G5809_1.webp"" width=""100%"" />""",taxable,1,0,0,1,6100,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1076YL_3G5809_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1076YL_3G5809_9.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 pieces*2,1,0
,52285091 - 184712532,simple,SKU_V4NFN_31Z13O,Avajar Quick Cleansing Dry Tissue,-1,0,visible,"Skin Concerns: Moisture
Skin type: all skin
Wet tissue container type: individually wrapped
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_V4NFN_31Z13O_1.webp"" width=""100%"" />""",taxable,1,0,0,1,18000,4370,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_V4NFN_31Z13O_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_V4NFN_31Z13O_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,1000mg*15 sheets,1,0
,49895134 - 176031722,simple,SKU_TPFBY_2WSYY2,Bath House There are times when you want to erase everything It's Cleansing Time Pad,-1,0,visible,"Skin type: all skin
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_TPFBY_2WSYY2_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_TPFBY_2WSYY2_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_TPFBY_2WSYY2_1.webp"" width=""100%"" />""",taxable,1,0,0,1,21000,7870,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TPFBY_2WSYY2_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TPFBY_2WSYY2_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TPFBY_2WSYY2_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TPFBY_2WSYY2_5.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,155ml,1,0
Innisfree,205511071 - 605363937,simple,SKU_3ECTCV_A0F1SX,Innisfree Derma Formula Micellar Cleansing Tissue,-1,0,visible,"Skin type: all skin
Wet tissue container type: cap type
Area used: face
Total Quantity: 1","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3ECTCV_A0F1SX_1.webp"" width=""100%"" />""",taxable,1,0,0,1,5250,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ECTCV_A0F1SX_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3ECTCV_A0F1SX_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 sheets (150g),1,0
Innisfree,48152339 - 170526031,simple,SKU_SO2KZ_2TIYQ7,Innisfree Apple Seed Lip & Eye Makeup Remover Tissue,-1,0,visible,"Skin type: all skin
Import Type: Domestic Manufacturing
Area of ​​use: Lip & Eye
Type: Liquid","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_SO2KZ_2TIYQ7_1.webp"" width=""100%"" />""",taxable,1,0,0,1,3120,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_SO2KZ_2TIYQ7_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_SO2KZ_2TIYQ7_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_SO2KZ_2TIYQ7_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_SO2KZ_2TIYQ7_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_SO2KZ_2TIYQ7_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 sheets (30g),1,0
Missha,38959022 - 171464401,simple,SKU_N70Z2_2U32S1,Missha Perfect Cleansing Oil in Tissue Large Capacity,-1,0,visible,"Date of manufacture: 2017-11-26
Skin type: all skin
Wet tissue container type: cap type
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N70Z2_2U32S1_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N70Z2_2U32S1_2.webp"" width=""100%"" />""",taxable,1,0,0,1,19600,12920,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N70Z2_2U32S1_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N70Z2_2U32S1_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N70Z2_2U32S1_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N70Z2_2U32S1_6.webp,",0,KeySpecifications,for all skin type,1,0,Capacity,80 sheets / 360ml,1,0
Missha,38959023 - 171464364,simple,SKU_N70Z3_2U32R0,Missha Perfect Cleansing Water in Tissue,-1,0,visible,"Skin Concerns: Moisture
Skin type: all skin
Tissue Configuration: Portable
Import Type: Domestic Manufacturing","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N70Z3_2U32R0_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N70Z3_2U32R0_2.webp"" width=""100%"" />""",taxable,1,0,0,1,8930,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N70Z3_2U32R0_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N70Z3_2U32R0_3.webp,",0,KeySpecifications,for all skin type,1,0,Capacity,30 sheets,1,0
Apieu,46207107 - 164375746,simple,SKU_RIDMR_2PV54Y,APIEU Nonco Tea Tree Body Clearing Tissue 23g,-1,0,visible,"Skin concerns: soothing
Skin type: all skin
Wet tissue container type: individually wrapped","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_RIDMR_2PV54Y_1.webp"" width=""100%"" />""",taxable,1,0,0,1,6220,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_RIDMR_2PV54Y_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_RIDMR_2PV54Y_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,Aj*kha,1,0
,45137720 - 161514991,simple,SKU_QVGHK_2O5TRJ,Kirkland Signature Daily Facial Cleansing Tissue,-1,0,visible,"Skin type: all skin
Area used: face
Regional Classification: Daegu/Gyeongbuk Small Business","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QVGHK_2O5TRJ_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QVGHK_2O5TRJ_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QVGHK_2O5TRJ_2.webp"" width=""100%"" />""",taxable,1,0,0,1,25280,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QVGHK_2O5TRJ_4.webp,",0,KeySpecifications,all skin types,1,0,Capacity,"150 sheets (30 sheets X 4 packs, 15 sheets X 2 packs)",1,0
,38682096 - 142524820,simple,SKU_N13AO_2CUSUS,Forest N correction makeup pad,-1,0,visible,"Skin trouble: brightening
Skin type: all skin
Tissue Composition: Individual packaging
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_15.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_14.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_16.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_17.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_18.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_19.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_9.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_N13AO_2CUSUS_7.webp"" width=""100%"" />""",taxable,1,0,0,1,2660,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_15.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_16.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_17.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_18.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_N13AO_2CUSUS_19.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,2.2ml x 5EA,1,0
Etude,2945085 - 13767786,simple,SKU_1R4FX_873AI,ETUDE HOUSE Everyone's Cleansing Tissue,-1,0,visible,"Skin Concerns: Moisture
Skin type: all skin
Number of sheets per piece: 50 sheets
Tissue Composition: This product",,taxable,1,0,0,1,18600,5560,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1R4FX_873AI_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,50p,1,0
